Single Channel Segmentation,Single Channel Segmentation_DoG,Single Channel Segmentation_Lap,Grid Single Channel Scanline,Grid Single Channel Scanline_DoG,Grid Single Channel Scanline_Lap,Vertical Single Channel Scanline,Vertical Single Channel Scanline_DoG,Vertical Single Channel Scanline_Lap,Horizontal Single Channel Scanline,Horizontal Single Channel Scanline_DoG,Horizontal Single Channel Scanline_Lap,RGB Channel Segmentation,RGB Channel Segmentation_DoG,RGB Channel Segmentation_Lap,Grid RGB Channel Scanline,Grid RGB Channel Scanline_DoG,Grid RGB Channel Scanline_Lap,Vertical RGB Channel Scanline,Vertical RGB Channel Scanline_DoG,Vertical RGB Channel Scanline_Lap,Horizontal RGB Channel Scanline,Horizontal RGB Channel Scanline_DoG,Horizontal RGB Channel Scanline_Lap,Horizontal Field Supression,Horizontal Field Supression_DoG,Frame
0.0029790401,27,26,0.0050640106,0,26,0.0042870045,0,26,0.0011630058,0,0,0.0032880306,80,29,0.0099179745,89,18,0.0075969696,43,18,0.0019330978,66,0,0.005081892,56,AnalysisData/frame1887.jpg
0.0035500526,31,26,0.0052709579,0,38,0.0040769577,0,40,0.0012080669,0,8,0.0031080246,46,23,0.0093331337,141,18,0.007835865,85,18,0.0017340183,159,0,0.0056619644,25,AnalysisData/frame2069.jpg
0.0025281906,15,7,0.0060591698,0,14,0.004652977,0,16,0.0011491776,0,1,0.0030879974,35,10,0.0106079578,38,13,0.0073559284,24,13,0.0017199516,32,0,0.0046720505,29,AnalysisData/frame804.jpg
0.0022010803,17,11,0.0057470798,0,19,0.0037038326,0,19,0.0011491776,0,0,0.0034730434,54,9,0.00928092,67,14,0.0083911419,62,14,0.0012960434,78,0,0.0052790642,22,AnalysisData/frame2577.jpg
0.0027501583,21,20,0.0059177876,0,17,0.0044858456,0,17,0.0013420582,0,2,0.0034661293,39,19,0.0098202229,53,20,0.0078661442,29,21,0.0016920567,40,0,0.0050590038,32,AnalysisData/frame390.jpg
0.0025990009,23,12,0.0048818588,0,20,0.0038609505,0,21,0.0011520386,0,1,0.0032300949,54,20,0.0091640949,83,21,0.0079791546,40,21,0.0017390251,80,0,0.0054841042,12,AnalysisData/frame1068.jpg
0.0025939941,13,3,0.0053389072,0,5,0.0041940212,0,9,0.0010480881,0,0,0.0034861565,24,7,0.0090510845,28,10,0.0082659721,12,10,0.001762867,24,0,0.0048909187,7,AnalysisData/frame1320.jpg
0.0028991699,15,13,0.0048849583,0,21,0.0042278767,0,21,0.0011689663,0,6,0.0035018921,45,20,0.0096440315,80,18,0.0079290867,50,18,0.0016949177,84,0,0.0067381859,42,AnalysisData/frame2293.jpg
0.0026760101,38,22,0.0053870678,0,28,0.0038561821,0,29,0.0011761189,0,5,0.0035719872,61,28,0.0095229149,113,32,0.0084171295,68,35,0.001404047,132,1,0.0055611134,12,AnalysisData/frame1497.jpg
0.0038568974,0,0,0.0053019524,0,0,0.0038719177,0,0,0.0011470318,0,0,0.003483057,0,0,0.0090990067,0,0,0.0077559948,0,0,0.0025639534,0,0,0.0045540333,23,AnalysisData/frame211.jpg
0.002478838,25,13,0.0051081181,0,19,0.0044639111,0,20,0.0011608601,0,0,0.0035340786,31,15,0.0089230537,58,23,0.008300066,28,24,0.0016880035,59,0,0.0050170422,35,AnalysisData/frame268.jpg
0.0028090477,10,8,0.0051240921,0,10,0.0049858093,0,10,0.0010221004,0,5,0.0034418106,10,11,0.0112390518,81,10,0.0079751015,19,10,0.002145052,65,3,0.005505085,24,AnalysisData/frame2894.jpg
0.0026769638,28,22,0.006141901,0,21,0.0037500858,0,25,0.0011818409,0,1,0.0032949448,57,25,0.0091941357,43,24,0.0082819462,12,24,0.0027070045,38,0,0.0057530403,49,AnalysisData/frame1764.jpg
0.0027570724,25,24,0.0053300858,0,29,0.0038230419,0,30,0.0012369156,0,1,0.003264904,76,26,0.0093770027,100,26,0.0075769424,54,26,0.0016689301,104,0,0.0048420429,18,AnalysisData/frame2091.jpg
0.0030200481,26,7,0.0056519508,0,21,0.0047791004,0,24,0.0011608601,0,6,0.0039660931,35,11,0.0100159645,84,22,0.0078787804,32,26,0.0016989708,71,0,0.0053598881,49,AnalysisData/frame605.jpg
0.0026872158,9,15,0.0054121017,0,11,0.003950119,0,11,0.0011301041,0,0,0.0036439896,62,11,0.0094180107,49,5,0.0074079037,23,5,0.0016560555,39,0,0.0049228668,15,AnalysisData/frame2109.jpg
0.0027298927,30,8,0.0059299469,0,21,0.0046849251,0,22,0.0013589859,0,1,0.0033998489,53,12,0.0088410378,67,23,0.0075938702,38,23,0.0017268658,62,0,0.0043740273,15,AnalysisData/frame1269.jpg
0.002366066,25,17,0.0051088333,0,23,0.0038459301,0,25,0.0013699532,0,4,0.0036151409,37,18,0.0094590187,94,25,0.0076560974,69,25,0.0017380714,108,0,0.0053749084,12,AnalysisData/frame1456.jpg
0.002904892,17,7,0.0049259663,0,12,0.0061049461,0,12,0.0011639595,0,2,0.0034780502,46,18,0.0089781284,59,7,0.0074520111,49,7,0.0016710758,71,0,0.005095005,26,AnalysisData/frame3004.jpg
0.0026950836,0,0,0.0049419403,0,0,0.0040111542,0,0,0.0012741089,0,0,0.0033681393,3,0,0.0095880032,2,0,0.0075719357,2,0,0.0020568371,0,0,0.0052368641,53,AnalysisData/frame898.jpg
0.0025818348,8,5,0.0050411224,0,6,0.0043241978,0,6,0.0009219646,0,1,0.0029809475,9,5,0.0094058514,44,8,0.0082850456,22,8,0.0018210411,35,0,0.004639864,16,AnalysisData/frame377.jpg
0.0035970211,10,11,0.0053529739,0,9,0.0042529106,0,9,0.001142025,0,0,0.0034999847,32,10,0.0095858574,9,10,0.0074400902,4,12,0.0016899109,6,0,0.005136013,39,AnalysisData/frame458.jpg
0.0031759739,14,13,0.0055038929,0,9,0.0053801537,0,10,0.0010719299,0,1,0.0034990311,39,15,0.0098869801,22,9,0.0072188377,11,11,0.0016651154,14,1,0.0059549809,46,AnalysisData/frame461.jpg
0.0028991699,13,15,0.005934,0,9,0.0042099953,0,11,0.0011808872,0,0,0.0036017895,31,14,0.009622097,21,9,0.0082671642,8,9,0.0019681454,14,0,0.0051789284,71,AnalysisData/frame1779.jpg
0.0028672218,17,9,0.0053648949,0,11,0.0036768913,0,12,0.0012280941,0,1,0.003412962,23,14,0.0090231895,66,16,0.0081119537,57,16,0.0012230873,83,0,0.005204916,17,AnalysisData/frame2922.jpg
0.0032861233,36,16,0.0052828789,0,23,0.0068211555,0,23,0.0011670589,0,5,0.0034770966,47,20,0.0092351437,92,25,0.0076830387,52,26,0.0017011166,96,1,0.0052039623,16,AnalysisData/frame1476.jpg
0.002229929,21,9,0.0056509972,0,15,0.0042631626,0,15,0.0011410713,0,0,0.0029668808,26,8,0.0102770329,44,15,0.0072000027,19,18,0.0016198158,36,0,0.0051319599,38,AnalysisData/frame618.jpg
0.0026419163,14,13,0.0055260658,0,11,0.0051209927,0,14,0.001180172,0,2,0.0034461021,34,15,0.0099139214,27,14,0.0079410076,12,14,0.0016689301,20,1,0.0044419765,26,AnalysisData/frame791.jpg
0.0027518272,24,8,0.0051970482,0,15,0.0045688152,0,16,0.0012037754,0,5,0.0031180382,42,6,0.0095181465,120,25,0.006622076,48,29,0.0017158985,110,3,0.0053970814,47,AnalysisData/frame549.jpg
0.0027348995,22,8,0.0077819824,0,16,0.0038421154,0,18,0.0013101101,0,1,0.0031030178,39,5,0.0096261501,56,16,0.0082149506,27,16,0.0017390251,48,0,0.0048949718,44,AnalysisData/frame643.jpg
0.0035569668,12,9,0.0053629875,0,7,0.0043981075,0,7,0.0012931824,0,0,0.0029439926,27,9,0.0095019341,16,9,0.0074710846,10,9,0.001778841,14,0,0.005466938,62,AnalysisData/frame1799.jpg
0.0027401447,8,14,0.0052030087,0,9,0.0037748814,0,9,0.0012860298,0,1,0.0033841133,16,12,0.0094120502,18,9,0.0075359344,7,9,0.0016510487,13,0,0.0053060055,28,AnalysisData/frame434.jpg
0.0027289391,23,15,0.0053799152,0,18,0.0039999485,0,18,0.0013160706,0,0,0.0032420158,28,21,0.0094997883,54,26,0.0064718723,73,26,0.0017411709,125,0,0.0062279701,9,AnalysisData/frame1356.jpg
0.0026760101,20,19,0.0055890083,0,23,0.0037970543,0,22,0.0013070107,0,1,0.0035130978,69,19,0.0094690323,70,16,0.0079369545,40,16,0.0012750626,51,0,0.0063519478,47,AnalysisData/frame106.jpg
0.0027270317,16,11,0.0063049793,0,16,0.0043411255,0,17,0.0011570454,0,2,0.0032529831,36,18,0.0090339184,88,15,0.0079169273,55,15,0.0017120838,88,0,0.0054149628,41,AnalysisData/frame2264.jpg
0.002712965,22,17,0.005177021,0,23,0.0038349628,0,24,0.0012168884,0,1,0.0033390522,57,26,0.0104050636,84,11,0.0080089569,45,11,0.0018479824,85,0,0.0054349899,23,AnalysisData/frame5.jpg
0.0044050217,10,12,0.0062019825,0,13,0.0043811798,0,14,0.0011539459,0,3,0.0030221939,20,10,0.008769989,60,16,0.0073149204,29,16,0.0015978813,63,1,0.0044870377,21,AnalysisData/frame352.jpg
0.0022239685,37,22,0.006207943,0,26,0.004753828,0,26,0.0012059212,0,6,0.0034861565,55,29,0.0094079971,129,30,0.0078580379,88,32,0.0018210411,137,1,0.0057530403,11,AnalysisData/frame1494.jpg
0.0027079582,14,3,0.0049099922,0,14,0.0043449402,0,15,0.0012710094,0,1,0.0034849644,20,13,0.0098569393,91,8,0.007942915,58,8,0.0013620853,97,0,0.0049638748,27,AnalysisData/frame3080.jpg
0.0027461052,10,13,0.0048558712,0,12,0.0046620369,0,12,0.0011520386,0,5,0.0035350323,16,12,0.009608984,46,14,0.0078389645,22,14,0.0018720627,51,2,0.0046019554,8,AnalysisData/frame355.jpg
0.0030610561,13,11,0.0048029423,0,11,0.0043890476,0,13,0.0011479855,0,2,0.0039029121,24,16,0.0096628666,33,12,0.0078570843,20,14,0.0016899109,28,0,0.0053379536,32,AnalysisData/frame803.jpg
0.002933979,22,16,0.0055418015,0,18,0.0045509338,0,19,0.0012288094,0,0,0.0035088062,35,16,0.0101108551,55,23,0.008056879,29,24,0.0015640259,53,0,0.0053198338,43,AnalysisData/frame255.jpg
0.0027239323,8,4,0.0062110424,0,7,0.0044019222,0,7,0.001210928,0,0,0.0031511784,12,7,0.0098268986,53,13,0.007668972,42,13,0.0016789436,61,0,0.0049371719,35,AnalysisData/frame177.jpg
0.002423048,11,20,0.0054121017,0,9,0.0042500496,0,9,0.0012421608,0,0,0.003592968,35,19,0.0098080635,15,9,0.0075161457,4,9,0.0016829967,13,0,0.0048520565,39,AnalysisData/frame1688.jpg
0.0025289059,24,11,0.0059070587,0,18,0.0043251514,0,18,0.0012309551,0,2,0.003431797,30,19,0.0091068745,78,15,0.0075008869,48,15,0.0016801357,74,1,0.0053269863,39,AnalysisData/frame2128.jpg
0.0028660297,25,16,0.0053169727,0,23,0.003798008,0,25,0.0012030602,0,5,0.0030090809,39,18,0.0095441341,95,25,0.008024931,69,25,0.0018830299,107,0,0.0052471161,12,AnalysisData/frame1457.jpg
0.0028839111,19,6,0.0057070255,0,13,0.0047769547,0,14,0.0011589527,0,0,0.0034248829,32,8,0.0097639561,61,19,0.0078370571,56,20,0.0016679764,94,0,0.0049159527,6,AnalysisData/frame1399.jpg
0.0022699833,12,11,0.00527215,0,13,0.0040860176,0,13,0.0010728836,0,0,0.0034790039,46,16,0.0094161034,40,7,0.0075500011,14,7,0.0016880035,30,0,0.005120039,31,AnalysisData/frame1529.jpg
0.0032877922,23,3,0.0054790974,0,12,0.0043289661,0,15,0.0009419918,0,1,0.0029819012,42,13,0.0092830658,92,7,0.0085029602,52,7,0.0016729832,73,0,0.0041389465,45,AnalysisData/frame2432.jpg
0.0033900738,20,6,0.0052418709,0,17,0.0044639111,0,17,0.0013477802,0,0,0.0034589767,48,10,0.0093309879,52,16,0.008108139,30,16,0.0018398762,50,0,0.0044140816,17,AnalysisData/frame986.jpg
0.0028541088,21,7,0.0060942173,0,16,0.0040450096,0,17,0.0012218952,0,3,0.0035707951,41,6,0.0094559193,92,19,0.0080928802,37,19,0.0018908978,71,3,0.0047419071,43,AnalysisData/frame562.jpg
0.0031900406,21,18,0.0050699711,0,21,0.0042259693,0,23,0.0019059181,0,1,0.0034768581,64,27,0.0097391605,76,14,0.0081348419,70,14,0.0013659,116,0,0.0053870678,31,AnalysisData/frame2543.jpg
0.0026881695,16,18,0.0048658848,0,12,0.0037620068,0,14,0.0007691383,0,0,0.0034651756,42,18,0.0090539455,33,12,0.0096590519,10,12,0.0017149448,22,0,0.0053350925,33,AnalysisData/frame1719.jpg
0.0031039715,19,18,0.0057268143,0,16,0.0037391186,0,16,0.0011398792,0,0,0.0029850006,38,17,0.0095889568,27,17,0.0076770782,10,17,0.0017240047,18,0,0.0054860115,42,AnalysisData/frame1697.jpg
0.0027120113,20,6,0.005163908,0,15,0.004062891,0,16,0.001144886,0,0,0.0029900074,49,10,0.0092580318,59,17,0.007570982,31,17,0.0012350082,53,0,0.0050179958,17,AnalysisData/frame988.jpg
0.0047240257,17,13,0.0058131218,0,15,0.0043029785,0,17,0.0011670589,0,0,0.0037200451,37,14,0.0095710754,37,12,0.0077710152,17,13,0.0012288094,29,0,0.0054020882,39,AnalysisData/frame902.jpg
0.0028758049,0,0,0.0049371719,0,0,0.004709959,0,0,0.0011410713,0,0,0.0034101009,0,0,0.0094389915,0,0,0.0080389977,0,0,0.0013270378,0,0,0.004817009,19,AnalysisData/frame197.jpg
0.0031988621,9,6,0.0055298805,0,10,0.0045759678,0,12,0.0011649132,0,1,0.0034899712,21,7,0.0099170208,44,9,0.0074579716,40,11,0.0016791821,57,0,0.0053110123,9,AnalysisData/frame1409.jpg
0.0028669834,8,6,0.0053830147,0,5,0.0051310062,0,5,0.0011370182,0,0,0.0032021999,34,4,0.009444952,48,2,0.0074648857,16,2,0.0016670227,40,0,0.0051131248,39,AnalysisData/frame3033.jpg
0.002753973,6,14,0.00613904,0,10,0.0041730404,0,10,0.0011489391,0,0,0.003455162,45,17,0.0093910694,39,5,0.0078718662,12,5,0.0018479824,34,0,0.0051190853,38,AnalysisData/frame1607.jpg
0.0022358894,16,3,0.0051300526,0,12,0.0037930012,0,15,0.0011367798,0,1,0.0035278797,20,15,0.0090079308,86,10,0.0074520111,56,10,0.00122118,106,0,0.0052249432,32,AnalysisData/frame3116.jpg
0.0027909279,19,13,0.0055239201,0,13,0.0052368641,0,14,0.001155138,0,1,0.0029659271,30,13,0.0093681812,42,16,0.0080862045,28,19,0.0012259483,49,0,0.0056140423,40,AnalysisData/frame252.jpg
0.0027639866,19,5,0.0056140423,0,14,0.0043010712,0,15,0.0011839867,0,2,0.0031609535,25,8,0.0101029873,31,15,0.0079469681,13,15,0.0017240047,28,0,0.0051429272,41,AnalysisData/frame615.jpg
0.0027270317,16,13,0.0053489208,0,15,0.0044629574,0,15,0.0011570454,0,0,0.0034759045,39,10,0.009706974,59,5,0.0078651905,30,5,0.0015239716,43,0,0.0047750473,29,AnalysisData/frame2207.jpg
0.0045650005,19,10,0.0061872005,0,12,0.0037851334,0,12,0.0011508465,0,0,0.0029120445,37,10,0.0093431473,21,13,0.0083091259,9,13,0.0017681122,13,0,0.0049948692,22,AnalysisData/frame667.jpg
0.0026910305,7,10,0.0053081512,0,13,0.0043518543,0,13,0.0011589527,0,0,0.0034470558,36,7,0.0093889236,35,5,0.007874012,25,5,0.002022028,26,0,0.005494833,69,AnalysisData/frame1993.jpg
0.0029451847,16,8,0.0056519508,0,15,0.0049901009,0,15,0.0010168552,0,1,0.0036449432,28,15,0.0089430809,56,14,0.0076289177,40,14,0.001322031,51,0,0.0049259663,21,AnalysisData/frame1088.jpg
0.0027081966,15,4,0.0053989887,0,13,0.0041840076,0,13,0.0011620522,0,3,0.0032298565,15,24,0.0092139244,54,24,0.0080499649,124,24,0.0017051697,177,0,0.0052361488,30,AnalysisData/frame1168.jpg
0.0026521683,26,21,0.0050199032,0,22,0.0044441223,0,23,0.0011639595,0,0,0.003030777,76,29,0.0088889599,68,10,0.0080449581,33,10,0.0016050339,53,0,0.0057141781,56,AnalysisData/frame1894.jpg
0.0027458668,8,7,0.0053529739,0,8,0.0044589043,0,9,0.0010230541,0,0,0.0029499531,19,6,0.011619091,7,6,0.0080299377,3,6,0.001347065,1,0,0.0050840378,75,AnalysisData/frame842.jpg
0.002712965,21,14,0.0051310062,0,21,0.004160881,0,22,0.0008039474,0,1,0.0034770966,33,17,0.0080029964,55,18,0.008690834,30,18,0.0017418861,50,0,0.0050418377,27,AnalysisData/frame54.jpg
0.0028560162,15,5,0.0048139095,0,11,0.0042979717,0,11,0.0008451939,0,0,0.0035300255,27,10,0.0093400478,56,14,0.0075311661,36,14,0.0016410351,65,0,0.0050668716,35,AnalysisData/frame2422.jpg
0.0025599003,25,14,0.0048420429,0,15,0.0039279461,0,18,0.001180172,0,1,0.00304389,57,19,0.0096299648,80,17,0.0076570511,46,17,0.0020780563,81,0,0.0049991608,13,AnalysisData/frame1022.jpg
0.0026550293,0,0,0.005589962,0,0,0.0050308704,0,0,0.0007460117,0,0,0.0033569336,0,0,0.0094618797,0,0,0.0080668926,0,0,0.001789093,0,0,0.0044629574,8,AnalysisData/frame2644.jpg
0.0024900436,11,7,0.0058000088,0,8,0.0043718815,0,8,0.0011770725,0,0,0.0035200119,33,7,0.0094218254,40,5,0.0075829029,22,5,0.0016698837,37,0,0.0050859451,80,AnalysisData/frame1968.jpg
0.0025529861,18,13,0.0050508976,0,16,0.0041499138,0,19,0.0012471676,0,1,0.0035171509,47,14,0.0092709064,85,14,0.0076651573,65,14,0.0016620159,98,0,0.004983902,33,AnalysisData/frame2585.jpg
0.0033710003,23,14,0.0057740211,0,23,0.0038759708,0,23,0.0007500648,0,2,0.0035879612,56,20,0.0088949203,91,20,0.0075371265,52,19,0.0031559467,83,0,0.0046298504,15,AnalysisData/frame1044.jpg
0.0026931763,22,30,0.0090510845,0,19,0.0044281483,0,22,0.0013599396,0,2,0.0031671524,45,22,0.0081801414,91,17,0.0085570812,75,17,0.0012369156,129,0,0.0052649975,29,AnalysisData/frame2533.jpg
0.0029819012,20,13,0.0049021244,0,23,0.0038938522,0,23,0.0015749931,0,2,0.0035161972,32,15,0.0096521378,84,18,0.0077149868,43,18,0.0016860962,80,0,0.0053989887,38,AnalysisData/frame2260.jpg
0.002849102,8,13,0.0061540604,0,7,0.0042881966,0,8,0.0011301041,0,2,0.003704071,19,10,0.0098330975,19,7,0.0091209412,11,8,0.0012199879,16,0,0.0051658154,29,AnalysisData/frame413.jpg
0.0026571751,23,8,0.0063741207,0,14,0.0042829514,0,16,0.0011529922,0,1,0.0035049915,28,8,0.0100319386,44,18,0.0075058937,14,18,0.0018658638,32,0,0.0051109791,45,AnalysisData/frame630.jpg
0.003521204,19,4,0.0049879551,0,13,0.0043189526,0,17,0.0011608601,0,0,0.0036890507,17,20,0.009360075,93,17,0.0079550743,81,17,0.00172019,121,0,0.0047941208,48,AnalysisData/frame3056.jpg
0.0027730465,15,16,0.0056171417,0,19,0.0046699047,0,20,0.0010788441,0,4,0.003497839,31,20,0.0101242065,72,17,0.0080718994,53,18,0.0018248558,84,2,0.0048961639,41,AnalysisData/frame2298.jpg
0.0026469231,17,10,0.0053451061,0,12,0.0037119389,0,12,0.0010237694,0,0,0.003041029,25,12,0.0091860294,45,14,0.0078299046,52,14,0.0018908978,91,0,0.0053071976,12,AnalysisData/frame1346.jpg
0.0042951107,7,19,0.0053448677,0,10,0.0042140484,0,10,0.0008749962,0,0,0.0036151409,39,16,0.00938797,7,8,0.0079901218,3,8,0.0013201237,3,0,0.0053868294,40,AnalysisData/frame1671.jpg
0.0026419163,8,10,0.0052990913,0,10,0.0043139458,0,10,0.0013790131,0,0,0.0038840771,46,5,0.0094871521,41,2,0.0078339577,18,2,0.0016951561,42,0,0.0047500134,20,AnalysisData/frame2571.jpg
0.0026130676,15,11,0.0051629543,0,17,0.0043189526,0,16,0.0011701584,0,3,0.0033919811,37,16,0.0097839832,79,21,0.0072600842,44,20,0.0017039776,87,2,0.0052058697,17,AnalysisData/frame305.jpg
0.0020990372,0,0,0.0051000118,0,0,0.0037150383,0,0,0.0010199547,0,0,0.0028660297,0,0,0.0095529556,0,0,0.0077250004,0,0,0.0017449856,0,0,0.0042779446,5,AnalysisData/frame2631.jpg
0.0024981499,18,5,0.0057759285,0,13,0.0045831203,0,15,0.0012009144,0,1,0.0024440289,26,22,0.0091311932,68,11,0.0078969002,74,11,0.0016920567,97,0,0.004832983,51,AnalysisData/frame2448.jpg
0.0027618408,34,23,0.0053579807,0,27,0.004349947,0,29,0.0012049675,0,6,0.0037810802,50,25,0.0095248222,121,32,0.0084009171,78,36,0.0019729137,139,1,0.005368948,14,AnalysisData/frame1498.jpg
0.0026049614,16,15,0.0055689812,0,15,0.0038340092,0,16,0.0011548996,0,0,0.0029959679,54,14,0.0096828938,83,4,0.0079028606,46,4,0.0016629696,62,0,0.0051710606,29,AnalysisData/frame2981.jpg
0.002218008,19,10,0.0056071281,0,13,0.004475832,0,14,0.0007309914,0,1,0.003469944,44,15,0.0090920925,69,6,0.0090169907,50,6,0.0015571117,89,0,0.0051829815,37,AnalysisData/frame2852.jpg
0.0027320385,7,14,0.0049490929,0,10,0.0040619373,0,10,0.0013968945,0,0,0.0035948753,48,6,0.0089631081,54,2,0.0080060959,24,2,0.0016710758,49,0,0.0045030117,38,AnalysisData/frame2815.jpg
0.0030140877,13,16,0.0050289631,0,15,0.0044741631,0,15,0.0011599064,0,1,0.0032429695,52,16,0.009829998,61,13,0.0080649853,34,13,0.0019071102,71,0,0.0052239895,26,AnalysisData/frame1589.jpg
0.0030879974,21,26,0.0049378872,0,19,0.0047049522,0,21,0.0013670921,0,3,0.0035200119,45,21,0.0094799995,91,18,0.0077970028,75,18,0.0016739368,133,0,0.0051929951,25,AnalysisData/frame2535.jpg
0.002874136,22,20,0.0048520565,0,18,0.0048201084,0,17,0.0011050701,0,4,0.0032970905,41,19,0.00948596,49,17,0.0078110695,18,19,0.0016889572,42,1,0.0049519539,40,AnalysisData/frame750.jpg
0.0031101704,13,15,0.0036249161,0,15,0.0038459301,0,16,0.0011670589,0,1,0.0044589043,55,13,0.0104050636,63,14,0.00780797,58,14,0.0016708374,79,0,0.0052881241,23,AnalysisData/frame2579.jpg
0.0026791096,9,16,0.0057029724,0,11,0.0041491985,0,11,0.0009250641,0,0,0.0029859543,46,19,0.0095310211,44,8,0.0080740452,16,8,0.0016598701,39,0,0.0051939487,37,AnalysisData/frame1614.jpg
0.0026381016,19,10,0.0054841042,0,13,0.0037658215,0,13,0.0011880398,0,0,0.0030272007,65,15,0.0093479156,88,9,0.0078511238,46,9,0.0016930103,74,0,0.0050570965,29,AnalysisData/frame2976.jpg
0.0027239323,24,13,0.0048511028,0,20,0.0041148663,0,19,0.0013389587,0,4,0.0034170151,37,14,0.0092580318,88,20,0.0081989765,51,21,0.0017120838,114,0,0.0050828457,12,AnalysisData/frame1449.jpg
0.0025479794,13,11,0.0052211285,0,14,0.0044260025,0,14,0.0011460781,0,0,0.0030989647,32,11,0.0093181133,26,9,0.0076899529,12,9,0.0016708374,16,0,0.005343914,61,AnalysisData/frame1812.jpg
0.0039019585,21,14,0.0049378872,0,16,0.0050301552,0,17,0.0013611317,0,0,0.0035910606,27,23,0.0097279549,58,26,0.0077900887,63,26,0.0019850731,120,0,0.0052788258,14,AnalysisData/frame1355.jpg
0.0032019615,17,8,0.0050070286,0,15,0.0042231083,0,14,0.0012891293,0,5,0.0035300255,24,11,0.0095670223,68,3,0.0078668594,41,3,0.0016689301,73,0,0.0048549175,35,AnalysisData/frame1112.jpg
0.0027890205,19,4,0.0052862167,0,12,0.0043199062,0,16,0.0011970997,0,1,0.0031890869,15,15,0.0097699165,82,8,0.0074298382,54,8,0.0017821789,88,0,0.0049500465,27,AnalysisData/frame3079.jpg
0.0027811527,23,11,0.0056319237,0,16,0.0041849613,0,16,0.001224041,0,1,0.0029609203,47,15,0.009773016,79,17,0.0072820187,51,17,0.0013799667,81,0,0.0052511692,31,AnalysisData/frame2593.jpg
0.0027730465,25,6,0.0050930977,0,17,0.0043349266,0,18,0.0011658669,0,6,0.0035381317,32,6,0.0093147755,102,18,0.0073189735,30,21,0.0019450188,70,4,0.0050148964,39,AnalysisData/frame563.jpg
0.0021111965,9,9,0.0047450066,0,11,0.004668951,0,12,0.0011439323,0,1,0.0030269623,23,4,0.0094389915,46,2,0.0079939365,28,2,0.0019719601,35,0,0.004899025,39,AnalysisData/frame2831.jpg
0.0026021004,22,12,0.0056459904,0,16,0.0043501854,0,16,0.001157999,0,1,0.0035290718,42,13,0.0068399906,71,17,0.0078680515,55,17,0.0016708374,87,0,0.0048179626,29,AnalysisData/frame2591.jpg
0.002281189,19,27,0.0050399303,0,24,0.0041680336,0,24,0.0011730194,0,0,0.0034399033,97,19,0.009444952,84,12,0.0079247952,46,12,0.0017569065,63,0,0.0053520203,18,AnalysisData/frame1942.jpg
0.0026869774,26,18,0.0053699017,0,25,0.0046870708,0,25,0.0011570454,0,3,0.0037879944,67,28,0.0094208717,85,14,0.0079269409,47,14,0.0016767979,87,0,0.0049631596,20,AnalysisData/frame1.jpg
0.003385067,26,6,0.0057377815,0,17,0.0038368702,0,17,0.001144886,0,2,0.0031208992,56,18,0.0095667839,74,13,0.0075900555,32,13,0.0012409687,64,0,0.0050618649,15,AnalysisData/frame997.jpg
0.004278183,21,20,0.0053858757,0,18,0.0037322044,0,20,0.0011920929,0,4,0.0034770966,48,22,0.0099740028,59,18,0.0076930523,17,17,0.0013730526,40,1,0.0053491592,28,AnalysisData/frame1627.jpg
0.0027029514,23,13,0.0046629906,0,25,0.0037529469,0,27,0.0012040138,0,7,0.0033690929,34,21,0.0096569061,89,16,0.0087080002,59,18,0.0016930103,105,0,0.004873991,22,AnalysisData/frame2148.jpg
0.002904892,21,6,0.004858017,0,13,0.0043978691,0,15,0.0011720657,0,3,0.0037181377,36,6,0.0091350079,102,17,0.0126001835,34,17,0.0019321442,76,2,0.0051739216,31,AnalysisData/frame521.jpg
0.0026090145,0,0,0.0047359467,0,0,0.0043299198,0,0,0.0006899834,0,0,0.0034959316,0,0,0.0091519356,0,0,0.0079820156,0,0,0.0018129349,0,0,0.0041279793,2,AnalysisData/frame2632.jpg
0.0025439262,20,12,0.005243063,0,22,0.0041828156,0,24,0.0011770725,0,1,0.0037090778,57,19,0.0097401142,76,20,0.0081839561,43,20,0.0012021065,74,0,0.0044379234,12,AnalysisData/frame1067.jpg
0.0020780563,33,15,0.0049068928,0,26,0.0048120022,0,29,0.0011689663,0,7,0.0033810139,38,18,0.0105340481,115,30,0.0082359314,43,29,0.0019710064,93,0,0.0055418015,47,AnalysisData/frame604.jpg
0.0025589466,23,21,0.005756855,0,26,0.0040090084,0,27,0.001157999,0,1,0.0035300255,67,31,0.0089519024,87,22,0.0086979866,49,22,0.0018479824,88,0,0.0048491955,24,AnalysisData/frame84.jpg
0.0029559135,22,14,0.0051019192,0,22,0.0048561096,0,22,0.0011498928,0,5,0.0037419796,30,21,0.009321928,75,20,0.0080051422,61,21,0.0016298294,95,0,0.0047700405,29,AnalysisData/frame2141.jpg
0.0026791096,22,6,0.005398035,0,18,0.0043129921,0,14,0.0007300377,0,5,0.003592968,28,15,0.0094370842,93,3,0.0076448917,48,3,0.0016770363,101,0,0.005822897,24,AnalysisData/frame1125.jpg
0.0043330193,13,18,0.0059189796,0,12,0.0041940212,0,12,0.0012331009,0,1,0.0029511452,22,17,0.009303093,30,10,0.0078160763,11,11,0.0016219616,32,0,0.005106926,31,AnalysisData/frame439.jpg
