Goal Area,Classification,Time,Tag,Frame
[32 197 393 88],Complete Goal,0.000370979309082,Lap_FuzzyLogic,AnalysisData/frame474.jpg
[385 50 25 86],Partial Goal,8.10623168945e-05,DoG_StatAreas,AnalysisData/frame837.jpg
[397 14 0 94],Partial Goal,0.00808000564575,DoG_FieldPostTrans,AnalysisData/frame837.jpg
[385 46 25 94],Partial Goal,0.000104188919067,DoG_FuzzyLogic,AnalysisData/frame837.jpg
[392 59 15 38],Complete Goal,0.000136137008667,Lap_StatAreas,AnalysisData/frame837.jpg
[392 59 15 38],Complete Goal,9.89437103271e-05,Lap_FieldPostTrans,AnalysisData/frame837.jpg
[392 59 15 38],Complete Goal,7.70092010498e-05,Lap_FuzzyLogic,AnalysisData/frame837.jpg
[736 251 217 80],Complete Goal,0.000452995300293,DoG_StatAreas,AnalysisData/frame271.jpg
[747 227 196 89],Complete Goal,0.0115759372711,DoG_FieldPostTrans,AnalysisData/frame271.jpg
[921 246 32 89],Partial Goal,0.000100135803223,DoG_FuzzyLogic,AnalysisData/frame271.jpg
[739 293 17 29],Complete Goal,5.19752502441e-05,Lap_StatAreas,AnalysisData/frame271.jpg
[739 293 17 29],Complete Goal,5.48362731934e-05,Lap_FieldPostTrans,AnalysisData/frame271.jpg
[739 293 17 29],Complete Goal,4.81605529785e-05,Lap_FuzzyLogic,AnalysisData/frame271.jpg
[608 36 221 127],Complete Goal,0.000319957733154,DoG_StatAreas,AnalysisData/frame860.jpg
[637 -1 81 165],Error in Detection,0.0150828361511,DoG_FieldPostTrans,AnalysisData/frame860.jpg
[608 22 221 165],Complete Goal,0.000377893447876,DoG_FuzzyLogic,AnalysisData/frame860.jpg
[626 85 205 -4],Error in Detection,0.000149011611938,Lap_StatAreas,AnalysisData/frame860.jpg
[-1 -1 -1 -1],Error in Calculation,0.00308895111084,Lap_FieldPostTrans,AnalysisData/frame860.jpg
[626 22 205 104],Complete Goal,0.000293970108032,Lap_FuzzyLogic,AnalysisData/frame860.jpg
[32 243 213 71],Complete Goal,0.00019907951355,DoG_StatAreas,AnalysisData/frame423.jpg
[42 226 193 88],Complete Goal,0.0114829540253,DoG_FieldPostTrans,AnalysisData/frame423.jpg
[32 235 21 88],Complete Goal,0.000118017196655,DoG_FuzzyLogic,AnalysisData/frame423.jpg
[783 190 224 130],Complete Goal,0.000327110290527,DoG_StatAreas,AnalysisData/frame881.jpg
[895 153 0 166],Partial Goal,0.0171768665314,DoG_FieldPostTrans,AnalysisData/frame881.jpg
[783 176 224 166],Complete Goal,0.000664949417114,DoG_FuzzyLogic,AnalysisData/frame881.jpg
[783 308 227 -108],Error in Detection,0.000154972076416,Lap_StatAreas,AnalysisData/frame881.jpg
[-1 -1 -1 -1],Error in Calculation,0.000972032546997,Lap_FieldPostTrans,AnalysisData/frame881.jpg
[793 176 214 24],Complete Goal,0.000149965286255,Lap_FuzzyLogic,AnalysisData/frame881.jpg
[1 11 97 195],Complete Goal,0.000227928161621,DoG_StatAreas,AnalysisData/frame614.jpg
[1 11 97 195],Complete Goal,0.000236988067627,DoG_FieldPostTrans,AnalysisData/frame614.jpg
[1 11 97 195],Complete Goal,0.000221967697144,DoG_FuzzyLogic,AnalysisData/frame614.jpg
[58 184 43 24],Partial Goal,0.0025680065155,Lap_StatAreas,AnalysisData/frame614.jpg
[58 184 43 24],Partial Goal,0.000130176544189,Lap_FieldPostTrans,AnalysisData/frame614.jpg
[58 184 43 24],Partial Goal,9.89437103271e-05,Lap_FuzzyLogic,AnalysisData/frame614.jpg
[1 216 421 77],Complete Goal,0.000354051589966,DoG_StatAreas,AnalysisData/frame482.jpg
[55 186 156 177],Complete Goal,0.0154378414154,DoG_FieldPostTrans,AnalysisData/frame482.jpg
[1 195 421 177],Complete Goal,0.000723123550415,DoG_FuzzyLogic,AnalysisData/frame482.jpg
[1 353 424 -96],Error in Detection,0.000683069229126,Lap_StatAreas,AnalysisData/frame482.jpg
[-1 -1 -1 -1],Error in Calculation,0.00239777565002,Lap_FieldPostTrans,AnalysisData/frame482.jpg
[1 193 418 64],Complete Goal,0.000303983688354,Lap_FuzzyLogic,AnalysisData/frame482.jpg
[188 200 15 64],Partial Goal,7.60555267334e-05,DoG_StatAreas,AnalysisData/frame1737.jpg
[188 200 15 64],Partial Goal,6.60419464111e-05,DoG_FieldPostTrans,AnalysisData/frame1737.jpg
[188 200 15 64],Partial Goal,5.29289245605e-05,DoG_FuzzyLogic,AnalysisData/frame1737.jpg
[592 40 213 116],Complete Goal,0.000286817550659,DoG_StatAreas,AnalysisData/frame856.jpg
[698 9 92 148],Complete Goal,0.0138740539551,DoG_FieldPostTrans,AnalysisData/frame856.jpg
[592 28 213 148],Complete Goal,0.00046181678772,DoG_FuzzyLogic,AnalysisData/frame856.jpg
[589 159 218 -108],Error in Detection,0.000257968902588,Lap_StatAreas,AnalysisData/frame856.jpg
[-1 -1 -1 -1],Error in Calculation,0.000841856002808,Lap_FieldPostTrans,AnalysisData/frame856.jpg
[589 159 55 19],Partial Goal,7.79628753662e-05,Lap_FuzzyLogic,AnalysisData/frame856.jpg
[783 190 224 130],Complete Goal,0.000391960144043,DoG_StatAreas,AnalysisData/frame880.jpg
[895 153 0 166],Partial Goal,0.0445358753204,DoG_FieldPostTrans,AnalysisData/frame880.jpg
[783 176 224 166],Complete Goal,0.0101280212402,DoG_FuzzyLogic,AnalysisData/frame880.jpg
[783 308 227 -108],Error in Detection,0.00530314445496,Lap_StatAreas,AnalysisData/frame880.jpg
[-1 -1 -1 -1],Error in Calculation,0.00107884407043,Lap_FieldPostTrans,AnalysisData/frame880.jpg
[793 176 214 24],Complete Goal,0.000180959701538,Lap_FuzzyLogic,AnalysisData/frame880.jpg
[212 231 189 78],Partial Goal,0.000187158584595,DoG_StatAreas,AnalysisData/frame1999.jpg
[227 175 121 148],Complete Goal,0.0117139816284,DoG_FieldPostTrans,AnalysisData/frame1999.jpg
[212 183 189 148],Complete Goal,0.000279903411865,DoG_FuzzyLogic,AnalysisData/frame1999.jpg
[215 256 9 43],Partial Goal,6.48498535156e-05,Lap_StatAreas,AnalysisData/frame1999.jpg
[215 256 9 43],Partial Goal,5.31673431396e-05,Lap_FieldPostTrans,AnalysisData/frame1999.jpg
[215 256 9 43],Error in Detection,4.60147857666e-05,Lap_FuzzyLogic,AnalysisData/frame1999.jpg
[1 11 97 195],Complete Goal,0.000226974487305,DoG_StatAreas,AnalysisData/frame613.jpg
[1 11 97 195],Complete Goal,0.000241041183472,DoG_FieldPostTrans,AnalysisData/frame613.jpg
[1 11 97 195],Complete Goal,0.00022292137146,DoG_FuzzyLogic,AnalysisData/frame613.jpg
[58 184 43 24],Partial Goal,5.91278076172e-05,Lap_StatAreas,AnalysisData/frame613.jpg
[58 184 43 24],Partial Goal,6.29425048828e-05,Lap_FieldPostTrans,AnalysisData/frame613.jpg
[58 184 43 24],Partial Goal,5.29289245605e-05,Lap_FuzzyLogic,AnalysisData/frame613.jpg
[1 19 335 178],Partial Goal,0.00104999542236,DoG_StatAreas,AnalysisData/frame533.jpg
[168 -1 144 194],Error in Detection,0.0139548778534,DoG_FieldPostTrans,AnalysisData/frame533.jpg
[1 7 335 194],Complete Goal,0.000679969787598,DoG_FuzzyLogic,AnalysisData/frame533.jpg
[1 8 329 32],Complete Goal,0.000193119049072,Lap_StatAreas,AnalysisData/frame533.jpg
[1 8 329 32],Complete Goal,0.000162124633789,Lap_FieldPostTrans,AnalysisData/frame533.jpg
[1 8 329 32],Complete Goal,4.6968460083e-05,Lap_FuzzyLogic,AnalysisData/frame533.jpg
[599 42 187 108],Complete Goal,0.000261068344116,DoG_StatAreas,AnalysisData/frame853.jpg
[692 14 0 136],Partial Goal,0.0137550830841,DoG_FieldPostTrans,AnalysisData/frame853.jpg
[599 32 187 136],Complete Goal,0.000351190567017,DoG_FuzzyLogic,AnalysisData/frame853.jpg
[621 122 166 33],Complete Goal,0.000108957290649,Lap_StatAreas,AnalysisData/frame853.jpg
[-1 -1 -1 -1],Error in Calculation,0.00123000144958,Lap_FieldPostTrans,AnalysisData/frame853.jpg
[748 122 39 33],Partial Goal,8.17775726318e-05,Lap_FuzzyLogic,AnalysisData/frame853.jpg
[1001 1 246 149],Complete Goal,0.000377893447876,DoG_StatAreas,AnalysisData/frame2278.jpg
[1001 1 246 149],Complete Goal,0.000389814376831,DoG_FieldPostTrans,AnalysisData/frame2278.jpg
[1001 1 246 149],Partial Goal,0.000401020050049,DoG_FuzzyLogic,AnalysisData/frame2278.jpg
[1077 19 170 145],Partial Goal,0.000282049179077,DoG_StatAreas,AnalysisData/frame2271.jpg
[1098 -8 64 157],Error in Detection,0.00992894172668,DoG_FieldPostTrans,AnalysisData/frame2271.jpg
[1077 11 170 157],Complete Goal,0.00031304359436,DoG_FuzzyLogic,AnalysisData/frame2271.jpg
[1074 149 53 21],Partial Goal,5.88893890381e-05,Lap_StatAreas,AnalysisData/frame2271.jpg
[1074 149 53 21],Partial Goal,7.00950622559e-05,Lap_FieldPostTrans,AnalysisData/frame2271.jpg
[1074 149 53 21],Partial Goal,5.50746917725e-05,Lap_FuzzyLogic,AnalysisData/frame2271.jpg
[670 229 269 97],Complete Goal,0.000314950942993,DoG_StatAreas,AnalysisData/frame236.jpg
[683 212 131 110],Complete Goal,0.0144870281219,DoG_FieldPostTrans,AnalysisData/frame236.jpg
[670 222 269 110],Complete Goal,0.00033712387085,DoG_FuzzyLogic,AnalysisData/frame236.jpg
[672 287 264 -14],Error in Detection,0.000149011611938,Lap_StatAreas,AnalysisData/frame236.jpg
[-1 -1 -1 -1],Error in Calculation,0.00118803977966,Lap_FieldPostTrans,AnalysisData/frame236.jpg
[918 286 18 33],Complete Goal,6.79492950439e-05,Lap_FuzzyLogic,AnalysisData/frame236.jpg
[1 208 407 173],Complete Goal,0.000669956207275,DoG_StatAreas,AnalysisData/frame511.jpg
[204 188 0 191],Partial Goal,0.0123870372772,DoG_FieldPostTrans,AnalysisData/frame511.jpg
[1 194 407 191],Complete Goal,0.000802993774414,DoG_FuzzyLogic,AnalysisData/frame511.jpg
[738 240 142 41],Complete Goal,0.000111818313599,DoG_StatAreas,AnalysisData/frame1959.jpg
[-1 -1 -1 -1],Error in Calculation,0.00293707847595,DoG_FieldPostTrans,AnalysisData/frame1959.jpg
[847 201 33 92],Partial Goal,0.0001060962677,DoG_FuzzyLogic,AnalysisData/frame1959.jpg
[1 1 286 233],Complete Goal,0.00064492225647,DoG_StatAreas,AnalysisData/frame583.jpg
[1 1 286 233],Complete Goal,0.000663995742798,DoG_FieldPostTrans,AnalysisData/frame583.jpg
[1 1 286 233],Complete Goal,0.000639200210571,DoG_FuzzyLogic,AnalysisData/frame583.jpg
[1 1 248 28],Complete Goal,0.000113010406494,Lap_StatAreas,AnalysisData/frame583.jpg
[1 1 248 28],Complete Goal,0.000118970870972,Lap_FieldPostTrans,AnalysisData/frame583.jpg
[1 1 248 28],Complete Goal,0.000105142593384,Lap_FuzzyLogic,AnalysisData/frame583.jpg
[502 235 163 71],Complete Goal,0.000177145004272,DoG_StatAreas,AnalysisData/frame1980.jpg
[515 179 85 147],Complete Goal,0.0122001171112,DoG_FieldPostTrans,AnalysisData/frame1980.jpg
[502 183 163 147],Complete Goal,0.000332117080688,DoG_FuzzyLogic,AnalysisData/frame1980.jpg
[615 312 59 -67],Error in Detection,0.000487089157104,Lap_StatAreas,AnalysisData/frame1980.jpg
[629 282 15 45],Partial Goal,0.00392413139343,Lap_FieldPostTrans,AnalysisData/frame1980.jpg
[620 200 18 45],Partial Goal,7.29560852051e-05,Lap_FuzzyLogic,AnalysisData/frame1980.jpg
[1 4 326 202],Complete Goal,0.000637054443359,DoG_StatAreas,AnalysisData/frame595.jpg
[1 4 326 202],Complete Goal,0.000843048095703,DoG_FieldPostTrans,AnalysisData/frame595.jpg
[1 4 326 202],Complete Goal,0.000635862350464,DoG_FuzzyLogic,AnalysisData/frame595.jpg
[32 243 213 71],Complete Goal,0.000196933746338,DoG_StatAreas,AnalysisData/frame429.jpg
[55 231 180 88],Complete Goal,0.0114951133728,DoG_FieldPostTrans,AnalysisData/frame429.jpg
[32 235 46 88],Partial Goal,0.000112056732178,DoG_FuzzyLogic,AnalysisData/frame429.jpg
[35 285 16 23],Complete Goal,6.41345977783e-05,Lap_StatAreas,AnalysisData/frame429.jpg
[35 285 16 23],Complete Goal,5.19752502441e-05,Lap_FieldPostTrans,AnalysisData/frame429.jpg
[35 285 16 23],Complete Goal,4.48226928711e-05,Lap_FuzzyLogic,AnalysisData/frame429.jpg
[754 110 306 107],Complete Goal,0.000353097915649,DoG_StatAreas,AnalysisData/frame2364.jpg
[767 85 140 130],Complete Goal,0.0128297805786,DoG_FieldPostTrans,AnalysisData/frame2364.jpg
[754 100 306 130],Complete Goal,0.000470876693726,DoG_FuzzyLogic,AnalysisData/frame2364.jpg
[754 100 306 30],Complete Goal,0.000132083892822,Lap_StatAreas,AnalysisData/frame2364.jpg
[754 100 306 30],Complete Goal,0.000141143798828,Lap_FieldPostTrans,AnalysisData/frame2364.jpg
[754 100 306 30],Complete Goal,0.000127077102661,Lap_FuzzyLogic,AnalysisData/frame2364.jpg
[617 36 213 127],Complete Goal,9.53674316406e-07,DoG_StatAreas,AnalysisData/frame869.jpg
[723 -26 0 166],Partial Goal,0.0144870281219,DoG_FieldPostTrans,AnalysisData/frame869.jpg
[617 22 213 166],Complete Goal,0.000414133071899,DoG_FuzzyLogic,AnalysisData/frame869.jpg
[627 102 204 -48],Error in Detection,0.000185966491699,Lap_StatAreas,AnalysisData/frame869.jpg
[-1 -1 -1 -1],Error in Calculation,0.00115895271301,Lap_FieldPostTrans,AnalysisData/frame869.jpg
[643 102 9 41],Complete Goal,6.69956207275e-05,Lap_FuzzyLogic,AnalysisData/frame869.jpg
[1005 13 242 115],Partial Goal,0.000302076339722,DoG_StatAreas,AnalysisData/frame2325.jpg
[1021 -14 105 129],Error in Detection,0.0086510181427,DoG_FieldPostTrans,AnalysisData/frame2325.jpg
[1005 3 242 129],Complete Goal,0.000345945358276,DoG_FuzzyLogic,AnalysisData/frame2325.jpg
[1003 112 43 22],Partial Goal,6.31809234619e-05,Lap_StatAreas,AnalysisData/frame2325.jpg
[1003 112 43 22],Partial Goal,6.31809234619e-05,Lap_FieldPostTrans,AnalysisData/frame2325.jpg
[1003 112 43 22],Partial Goal,5.31673431396e-05,Lap_FuzzyLogic,AnalysisData/frame2325.jpg
[764 171 325 111],Complete Goal,0.000382900238037,DoG_StatAreas,AnalysisData/frame161.jpg
[778 150 278 143],Complete Goal,0.0131158828735,DoG_FieldPostTrans,AnalysisData/frame161.jpg
[764 157 325 143],Complete Goal,0.00058913230896,DoG_FuzzyLogic,AnalysisData/frame161.jpg
[768 208 298 4],Complete Goal,6.29425048828e-05,Lap_StatAreas,AnalysisData/frame161.jpg
[1056 162 0 43],Partial Goal,0.00242018699646,Lap_FieldPostTrans,AnalysisData/frame161.jpg
[1046 169 20 43],Complete Goal,6.41345977783e-05,Lap_FuzzyLogic,AnalysisData/frame161.jpg
[1 47 122 90],Partial Goal,0.00019097328186,DoG_StatAreas,AnalysisData/frame813.jpg
[62 38 0 99],Partial Goal,0.00659203529358,DoG_FieldPostTrans,AnalysisData/frame813.jpg
[1 43 122 99],Complete Goal,0.000177145004272,DoG_FuzzyLogic,AnalysisData/frame813.jpg
[84 235 221 79],Complete Goal,0.000221014022827,DoG_StatAreas,AnalysisData/frame52.jpg
[98 219 196 89],Complete Goal,0.0100769996643,DoG_FieldPostTrans,AnalysisData/frame52.jpg
[84 231 28 87],Complete Goal,9.3936920166e-05,DoG_FuzzyLogic,AnalysisData/frame52.jpg
[179 239 21 59],Partial Goal,6.91413879395e-05,DoG_StatAreas,AnalysisData/frame282.jpg
[189 216 2 87],Partial Goal,0.00435090065002,DoG_FieldPostTrans,AnalysisData/frame282.jpg
[179 235 21 87],Complete Goal,8.20159912109e-05,DoG_FuzzyLogic,AnalysisData/frame282.jpg
[1 208 407 173],Partial Goal,0.000672101974487,DoG_StatAreas,AnalysisData/frame495.jpg
[204 190 0 190],Partial Goal,0.0114738941193,DoG_FieldPostTrans,AnalysisData/frame495.jpg
[1 195 407 190],Complete Goal,0.000794887542725,DoG_FuzzyLogic,AnalysisData/frame495.jpg
[362 369 49 17],Partial Goal,8.20159912109e-05,Lap_StatAreas,AnalysisData/frame495.jpg
[362 369 49 17],Partial Goal,6.29425048828e-05,Lap_FieldPostTrans,AnalysisData/frame495.jpg
[362 369 49 17],Partial Goal,5.00679016113e-05,Lap_FuzzyLogic,AnalysisData/frame495.jpg
[988 233 248 85],Complete Goal,0.0,DoG_StatAreas,AnalysisData/frame256.jpg
[-1 -1 -1 -1],Error in Calculation,0.000524997711182,DoG_FieldPostTrans,AnalysisData/frame256.jpg
[1135 226 101 96],Complete Goal,0.000244855880737,DoG_FuzzyLogic,AnalysisData/frame256.jpg
[1198 291 41 33],Partial Goal,6.103515625e-05,Lap_StatAreas,AnalysisData/frame256.jpg
[1198 291 41 33],Partial Goal,6.60419464111e-05,Lap_FieldPostTrans,AnalysisData/frame256.jpg
[1198 291 41 33],Partial Goal,6.19888305664e-05,Lap_FuzzyLogic,AnalysisData/frame256.jpg
[340 238 24 84],Complete Goal,7.91549682617e-05,DoG_StatAreas,AnalysisData/frame453.jpg
[352 223 0 92],Partial Goal,0.0061309337616,DoG_FieldPostTrans,AnalysisData/frame453.jpg
[340 234 24 92],Complete Goal,8.39233398438e-05,DoG_FuzzyLogic,AnalysisData/frame453.jpg
[25 159 24 76],Complete Goal,7.39097595215e-05,DoG_StatAreas,AnalysisData/frame396.jpg
[37 116 0 86],Partial Goal,0.00561308860779,DoG_FieldPostTrans,AnalysisData/frame396.jpg
[25 154 24 86],Complete Goal,8.10623168945e-05,DoG_FuzzyLogic,AnalysisData/frame396.jpg
[584 40 216 115],Complete Goal,0.000288009643555,DoG_StatAreas,AnalysisData/frame855.jpg
[692 10 93 146],Complete Goal,0.0141999721527,DoG_FieldPostTrans,AnalysisData/frame855.jpg
[584 28 216 146],Complete Goal,0.00039005279541,DoG_FuzzyLogic,AnalysisData/frame855.jpg
[581 130 220 -37],Error in Detection,0.000363111495972,Lap_StatAreas,AnalysisData/frame855.jpg
[611 107 0 65],Partial Goal,0.005539894104,Lap_FieldPostTrans,AnalysisData/frame855.jpg
[581 110 60 65],Partial Goal,0.000108003616333,Lap_FuzzyLogic,AnalysisData/frame855.jpg
[111 226 331 120],Complete Goal,0.000459909439087,DoG_StatAreas,AnalysisData/frame467.jpg
[-1 -1 -1 -1],Error in Calculation,0.00582718849182,DoG_FieldPostTrans,AnalysisData/frame467.jpg
[111 216 331 147],Complete Goal,0.000541925430298,DoG_FuzzyLogic,AnalysisData/frame467.jpg
[135 282 301 5],Complete Goal,7.00950622559e-05,Lap_StatAreas,AnalysisData/frame467.jpg
[-1 -1 -1 -1],Error in Calculation,0.00143313407898,Lap_FieldPostTrans,AnalysisData/frame467.jpg
[418 236 18 51],Complete Goal,6.50882720947e-05,Lap_FuzzyLogic,AnalysisData/frame467.jpg
[111 168 163 62],Complete Goal,0.000149011611938,DoG_StatAreas,AnalysisData/frame1710.jpg
[119 162 146 68],Complete Goal,0.00505995750427,DoG_FieldPostTrans,AnalysisData/frame1710.jpg
[111 166 17 68],Partial Goal,6.41345977783e-05,DoG_FuzzyLogic,AnalysisData/frame1710.jpg
[1150 198 97 186],Complete Goal,0.000236988067627,DoG_StatAreas,AnalysisData/frame2756.jpg
[1186 190 12 195],Partial Goal,0.0113110542297,DoG_FieldPostTrans,AnalysisData/frame2756.jpg
[1150 193 97 195],Complete Goal,0.000245094299316,DoG_FuzzyLogic,AnalysisData/frame2756.jpg
[1147 356 100 -3],Error in Detection,0.000148057937622,Lap_StatAreas,AnalysisData/frame2756.jpg
[1197 350 0 32],Partial Goal,0.00351691246033,Lap_FieldPostTrans,AnalysisData/frame2756.jpg
[1147 356 100 32],Partial Goal,8.79764556885e-05,Lap_FuzzyLogic,AnalysisData/frame2756.jpg
[544 269 439 161],Complete Goal,0.000676155090332,DoG_StatAreas,AnalysisData/frame2768.jpg
[562 232 378 214],Complete Goal,0.0186569690704,DoG_FieldPostTrans,AnalysisData/frame2768.jpg
[544 249 439 214],Complete Goal,0.000882863998413,DoG_FuzzyLogic,AnalysisData/frame2768.jpg
[541 444 442 -124],Error in Detection,0.000157833099365,Lap_StatAreas,AnalysisData/frame2768.jpg
[-1 -1 -1 -1],Error in Calculation,0.00259900093079,Lap_FieldPostTrans,AnalysisData/frame2768.jpg
[925 444 58 21],Partial Goal,9.98973846436e-05,Lap_FuzzyLogic,AnalysisData/frame2768.jpg
[1059 217 39 59],Partial Goal,7.70092010498e-05,DoG_StatAreas,AnalysisData/frame1927.jpg
[1069 206 9 75],Partial Goal,0.00399088859558,DoG_FieldPostTrans,AnalysisData/frame1927.jpg
[1059 206 39 75],Partial Goal,9.10758972168e-05,DoG_FuzzyLogic,AnalysisData/frame1927.jpg
[747 227 479 167],Complete Goal,0.000763177871704,DoG_StatAreas,AnalysisData/frame2763.jpg
[766 167 347 228],Complete Goal,0.0204598903656,DoG_FieldPostTrans,AnalysisData/frame2763.jpg
[747 206 479 228],Complete Goal,0.0010130405426,DoG_FuzzyLogic,AnalysisData/frame2763.jpg
[744 413 495 -174],Error in Detection,0.000195026397705,Lap_StatAreas,AnalysisData/frame2763.jpg
[-1 -1 -1 -1],Error in Calculation,0.00121402740479,Lap_FieldPostTrans,AnalysisData/frame2763.jpg
[748 208 455 31],Complete Goal,0.000220060348511,Lap_FuzzyLogic,AnalysisData/frame2763.jpg
[586 206 435 164],Complete Goal,0.00142097473145,DoG_StatAreas,AnalysisData/frame2864.jpg
[605 160 338 216],Complete Goal,0.0206871032715,DoG_FieldPostTrans,AnalysisData/frame2864.jpg
[586 188 435 216],Complete Goal,0.000890016555786,DoG_FuzzyLogic,AnalysisData/frame2864.jpg
[583 387 439 -169],Error in Detection,0.000152111053467,Lap_StatAreas,AnalysisData/frame2864.jpg
[625 334 174 31],Partial Goal,0.00850796699524,Lap_FieldPostTrans,AnalysisData/frame2864.jpg
[583 345 85 31],Complete Goal,0.0001060962677,Lap_FuzzyLogic,AnalysisData/frame2864.jpg
[1214 25 33 159],Complete Goal,0.000103950500488,DoG_StatAreas,AnalysisData/frame2269.jpg
[1214 25 33 159],Complete Goal,0.000113010406494,DoG_FieldPostTrans,AnalysisData/frame2269.jpg
[1214 25 33 159],Complete Goal,9.79900360107e-05,DoG_FuzzyLogic,AnalysisData/frame2269.jpg
[1 109 15 87],Partial Goal,6.91413879395e-05,DoG_StatAreas,AnalysisData/frame393.jpg
[1 109 15 87],Partial Goal,6.98566436768e-05,DoG_FieldPostTrans,AnalysisData/frame393.jpg
[1 109 15 87],Partial Goal,5.79357147217e-05,DoG_FuzzyLogic,AnalysisData/frame393.jpg
[851 109 323 109],Complete Goal,0.000406980514526,DoG_StatAreas,AnalysisData/frame2343.jpg
[-1 -1 -1 -1],Error in Calculation,0.00487804412842,DoG_FieldPostTrans,AnalysisData/frame2343.jpg
[851 99 323 134],Complete Goal,0.000499963760376,DoG_FuzzyLogic,AnalysisData/frame2343.jpg
[1 26 353 157],Partial Goal,0.000464916229248,DoG_StatAreas,AnalysisData/frame646.jpg
[177 1 0 174],Partial Goal,0.0118968486786,DoG_FieldPostTrans,AnalysisData/frame646.jpg
[1 13 353 174],Complete Goal,0.000663042068481,DoG_FuzzyLogic,AnalysisData/frame646.jpg
[1 5 331 199],Complete Goal,0.000729084014893,DoG_StatAreas,AnalysisData/frame556.jpg
[1 5 331 199],Complete Goal,0.00071120262146,DoG_FieldPostTrans,AnalysisData/frame556.jpg
[1 5 331 199],Complete Goal,0.000630140304565,DoG_FuzzyLogic,AnalysisData/frame556.jpg
[783 190 224 130],Complete Goal,0.000379085540771,DoG_StatAreas,AnalysisData/frame894.jpg
[895 153 0 166],Partial Goal,0.0149719715118,DoG_FieldPostTrans,AnalysisData/frame894.jpg
[783 176 224 166],Complete Goal,0.000419855117798,DoG_FuzzyLogic,AnalysisData/frame894.jpg
[783 308 227 -108],Error in Detection,0.000185012817383,Lap_StatAreas,AnalysisData/frame894.jpg
[-1 -1 -1 -1],Error in Calculation,0.00100922584534,Lap_FieldPostTrans,AnalysisData/frame894.jpg
[793 176 214 24],Complete Goal,0.000150203704834,Lap_FuzzyLogic,AnalysisData/frame894.jpg
[85 212 27 59],Partial Goal,7.20024108887e-05,DoG_StatAreas,AnalysisData/frame287.jpg
[98 193 3 88],Partial Goal,0.00409603118896,DoG_FieldPostTrans,AnalysisData/frame287.jpg
[85 207 27 88],Complete Goal,8.70227813721e-05,DoG_FuzzyLogic,AnalysisData/frame287.jpg
[610 269 444 162],Complete Goal,0.000693082809448,DoG_StatAreas,AnalysisData/frame2766.jpg
[626 229 374 218],Complete Goal,0.0201020240784,DoG_FieldPostTrans,AnalysisData/frame2766.jpg
[610 248 444 218],Complete Goal,0.000998973846436,DoG_FuzzyLogic,AnalysisData/frame2766.jpg
[607 448 449 -150],Error in Detection,0.000161170959473,Lap_StatAreas,AnalysisData/frame2766.jpg
[-1 -1 -1 -1],Error in Calculation,0.00137400627136,Lap_FieldPostTrans,AnalysisData/frame2766.jpg
[609 250 426 48],Complete Goal,0.000298023223877,Lap_FuzzyLogic,AnalysisData/frame2766.jpg
[1 19 335 178],Partial Goal,0.000584125518799,DoG_StatAreas,AnalysisData/frame526.jpg
[168 -1 144 194],Error in Detection,0.0122900009155,DoG_FieldPostTrans,AnalysisData/frame526.jpg
[1 7 335 194],Complete Goal,0.000649929046631,DoG_FuzzyLogic,AnalysisData/frame526.jpg
[1 8 329 32],Complete Goal,0.000147104263306,Lap_StatAreas,AnalysisData/frame526.jpg
[1 8 329 32],Complete Goal,0.000163078308105,Lap_FieldPostTrans,AnalysisData/frame526.jpg
[1 8 329 32],Complete Goal,0.000139951705933,Lap_FuzzyLogic,AnalysisData/frame526.jpg
[517 191 26 65],Partial Goal,7.29560852051e-05,DoG_StatAreas,AnalysisData/frame1847.jpg
[517 191 26 65],Partial Goal,7.60555267334e-05,DoG_FieldPostTrans,AnalysisData/frame1847.jpg
[517 191 26 65],Partial Goal,6.29425048828e-05,DoG_FuzzyLogic,AnalysisData/frame1847.jpg
[624 201 212 81],Complete Goal,0.000328063964844,DoG_StatAreas,AnalysisData/frame59.jpg
[825 186 0 90],Partial Goal,0.008455991745,DoG_FieldPostTrans,AnalysisData/frame59.jpg
[624 200 23 82],Partial Goal,0.000102043151855,DoG_FuzzyLogic,AnalysisData/frame59.jpg
[926 233 23 83],Partial Goal,7.60555267334e-05,DoG_StatAreas,AnalysisData/frame36.jpg
[937 222 1 92],Partial Goal,0.00512599945068,DoG_FieldPostTrans,AnalysisData/frame36.jpg
[926 228 23 92],Partial Goal,8.48770141602e-05,DoG_FuzzyLogic,AnalysisData/frame36.jpg
[889 232 244 86],Complete Goal,0.000262975692749,DoG_StatAreas,AnalysisData/frame249.jpg
[900 223 181 96],Complete Goal,0.0125360488892,DoG_FieldPostTrans,AnalysisData/frame249.jpg
[1029 226 104 96],Complete Goal,0.000165939331055,DoG_FuzzyLogic,AnalysisData/frame249.jpg
[891 273 17 33],Complete Goal,9.29832458496e-05,Lap_StatAreas,AnalysisData/frame249.jpg
[891 273 17 33],Complete Goal,7.00950622559e-05,Lap_FieldPostTrans,AnalysisData/frame249.jpg
[891 273 17 33],Complete Goal,6.31809234619e-05,Lap_FuzzyLogic,AnalysisData/frame249.jpg
[301 235 49 92],Partial Goal,0.000139951705933,DoG_StatAreas,AnalysisData/frame457.jpg
[325 226 0 100],Partial Goal,0.00696492195129,DoG_FieldPostTrans,AnalysisData/frame457.jpg
